01|001|001| 1|Dr.|Kóka                                              |János                                   |0000388|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
17|020|011| 1|   |Fehérvári                                         |Tamás                                   |0000246|02|FIDESZ,KDNP                                                 
17|020|011| 4|   |Tóth                                              |Gyula                                   |0000275|01|MSZP                                                        
17|020|012| 1|   |Fehérvári                                         |Tamás                                   |0000159|02|FIDESZ,KDNP                                                 
17|020|012| 4|   |Tóth                                              |Gyula                                   |0000193|01|MSZP                                                        
17|020|013| 1|   |Fehérvári                                         |Tamás                                   |0000193|02|FIDESZ,KDNP                                                 
17|020|013| 4|   |Tóth                                              |Gyula                                   |0000240|01|MSZP                                                        
17|020|014| 1|   |Fehérvári                                         |Tamás                                   |0000144|02|FIDESZ,KDNP                                                 
17|020|014| 4|   |Tóth                                              |Gyula                                   |0000253|01|MSZP                                                        
17|020|015| 1|   |Fehérvári                                         |Tamás                                   |0000231|02|FIDESZ,KDNP                                                 
17|020|015| 4|   |Tóth                                              |Gyula                                   |0000235|01|MSZP                                                        
17|020|016| 1|   |Fehérvári                                         |Tamás                                   |0000204|02|FIDESZ,KDNP                                                 
17|020|016| 4|   |Tóth                                              |Gyula                                   |0000246|01|MSZP                                                        
17|020|017| 1|   |Fehérvári                                         |Tamás                                   |0000196|02|FIDESZ,KDNP                                                 
17|020|017| 4|   |Tóth                                              |Gyula                                   |0000321|01|MSZP                                                        
17|020|018| 1|   |Fehérvári                                         |Tamás                                   |0000238|02|FIDESZ,KDNP                                                 
17|020|018| 4|   |Tóth                                              |Gyula                                   |0000294|01|MSZP                                                        
17|020|019| 1|   |Fehérvári                                         |Tamás                                   |0000241|02|FIDESZ,KDNP                                                 
17|020|019| 4|   |Tóth                                              |Gyula                                   |0000338|01|MSZP                                                        
17|020|020| 1|   |Fehérvári                                         |Tamás                                   |0000095|02|FIDESZ,KDNP                                                 
17|020|020| 4|   |Tóth                                              |Gyula                                   |0000167|01|MSZP                                                        
17|020|021| 1|   |Fehérvári                                         |Tamás                                   |0000021|02|FIDESZ,KDNP                                                 
17|020|021| 4|   |Tóth                                              |Gyula                                   |0000066|01|MSZP                                                        
17|020|022| 1|   |Fehérvári                                         |Tamás                                   |0000159|02|FIDESZ,KDNP                                                 
17|020|022| 4|   |Tóth                                              |Gyula                                   |0000164|01|MSZP                                                        
17|021|001| 1|   |Fehérvári                                         |Tamás                                   |0000195|02|FIDESZ,KDNP                                                 
17|021|001| 4|   |Tóth                                              |Gyula                                   |0000197|01|MSZP                                                        
17|021|002| 1|   |Fehérvári                                         |Tamás                                   |0000176|02|FIDESZ,KDNP                                                 
17|021|002| 4|   |Tóth                                              |Gyula                                   |0000124|01|MSZP                                                        
17|021|003| 1|   |Fehérvári                                         |Tamás                                   |0000147|02|FIDESZ,KDNP                                                 
17|021|003| 4|   |Tóth                                              |Gyula                                   |0000170|01|MSZP                                                        
17|022|001| 3|   |Komáromi                                          |Lilla                                   |0000019|01|MDF                                                         
17|022|001| 4|   |Molnár                                            |József                                  |0000235|01|MSZP                                                        
17|022|001| 7|   |Tóth                                              |Ferenc                                  |0000255|02|FIDESZ,KDNP                                                 
17|022|002| 3|   |Komáromi                                          |Lilla                                   |0000022|01|MDF                                                         
17|022|002| 4|   |Molnár                                            |József                                  |0000294|01|MSZP                                                        
17|022|002| 7|   |Tóth                                              |Ferenc                                  |0000299|02|FIDESZ,KDNP                                                 
17|022|003| 3|   |Komáromi                                          |Lilla                                   |0000008|01|MDF                                                         
17|022|003| 4|   |Molnár                                            |József                                  |0000198|01|MSZP                                                        
17|022|003| 7|   |Tóth                                              |Ferenc                                  |0000294|02|FIDESZ,KDNP                                                 
17|022|004| 3|   |Komáromi                                          |Lilla                                   |0000015|01|MDF                                                         
17|022|004| 4|   |Molnár                                            |József                                  |0000226|01|MSZP                                                        
17|022|004| 7|   |Tóth                                              |Ferenc                                  |0000207|02|FIDESZ,KDNP                                                 
17|022|005| 3|   |Komáromi                                          |Lilla                                   |0000017|01|MDF                                                         
17|022|005| 4|   |Molnár                                            |József                                  |0000248|01|MSZP                                                        
17|022|005| 7|   |Tóth                                              |Ferenc                                  |0000237|02|FIDESZ,KDNP                                                 
17|022|006| 3|   |Komáromi                                          |Lilla                                   |0000013|01|MDF                                                         
17|022|006| 4|   |Molnár                                            |József                                  |0000238|01|MSZP                                                        
17|022|006| 7|   |Tóth                                              |Ferenc                                  |0000234|02|FIDESZ,KDNP                                                 
17|022|007| 3|   |Komáromi                                          |Lilla                                   |0000007|01|MDF                                                         
17|022|007| 4|   |Molnár                                            |József                                  |0000183|01|MSZP                                                        
17|022|007| 7|   |Tóth                                              |Ferenc                                  |0000230|02|FIDESZ,KDNP                                                 
17|022|008| 3|   |Komáromi                                          |Lilla                                   |0000009|01|MDF                                                         
17|022|008| 4|   |Molnár                                            |József                                  |0000203|01|MSZP                                                        
17|022|008| 7|   |Tóth                                              |Ferenc                                  |0000274|02|FIDESZ,KDNP                                                 
17|022|009| 3|   |Komáromi                                          |Lilla                                   |0000008|01|MDF                                                         
17|022|009| 4|   |Molnár                                            |József                                  |0000167|01|MSZP                                                        
17|022|009| 7|   |Tóth                                              |Ferenc                                  |0000184|02|FIDESZ,KDNP                                                 
17|023|001| 3|   |Komáromi                                          |Lilla                                   |0000017|01|MDF                                                         
17|023|001| 4|   |Molnár                                            |József                                  |0000187|01|MSZP                                                        
17|023|001| 7|   |Tóth                                              |Ferenc                                  |0000230|02|FIDESZ,KDNP                                                 
17|023|002| 3|   |Komáromi                                          |Lilla                                   |0000009|01|MDF                                                         
17|023|002| 4|   |Molnár                                            |József                                  |0000189|01|MSZP                                                        
17|023|002| 7|   |Tóth                                              |Ferenc                                  |0000296|02|FIDESZ,KDNP                                                 
17|023|003| 3|   |Komáromi                                          |Lilla                                   |0000010|01|MDF                                                         
17|023|003| 4|   |Molnár                                            |József                                  |0000176|01|MSZP                                                        
17|023|003| 7|   |Tóth                                              |Ferenc                                  |0000236|02|FIDESZ,KDNP                                                 
17|024|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000004|01|MDF                                                         
17|024|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000075|01|MSZP                                                        
17|024|001| 3|   |Hirt                                              |Ferenc                                  |0000048|02|FIDESZ,KDNP                                                 
17|025|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000020|01|MDF                                                         
17|025|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000075|01|MSZP                                                        
17|025|001| 3|   |Hirt                                              |Ferenc                                  |0000254|02|FIDESZ,KDNP                                                 
17|026|001| 3|   |Komáromi                                          |Lilla                                   |0000011|01|MDF                                                         
17|026|001| 4|   |Molnár                                            |József                                  |0000249|01|MSZP                                                        
17|026|001| 7|   |Tóth                                              |Ferenc                                  |0000279|02|FIDESZ,KDNP                                                 
17|026|002| 3|   |Komáromi                                          |Lilla                                   |0000008|01|MDF                                                         
17|026|002| 4|   |Molnár                                            |József                                  |0000268|01|MSZP                                                        
17|026|002| 7|   |Tóth                                              |Ferenc                                  |0000179|02|FIDESZ,KDNP                                                 
17|026|003| 3|   |Komáromi                                          |Lilla                                   |0000010|01|MDF                                                         
17|026|003| 4|   |Molnár                                            |József                                  |0000332|01|MSZP                                                        
17|026|003| 7|   |Tóth                                              |Ferenc                                  |0000317|02|FIDESZ,KDNP                                                 
17|026|004| 3|   |Komáromi                                          |Lilla                                   |0000004|01|MDF                                                         
17|026|004| 4|   |Molnár                                            |József                                  |0000258|01|MSZP                                                        
17|026|004| 7|   |Tóth                                              |Ferenc                                  |0000248|02|FIDESZ,KDNP                                                 
17|027|001| 1|Dr.|Braun                                             |Márton                                  |0000159|02|FIDESZ,KDNP                                                 
17|027|001| 2|   |Halmai                                            |Gáborné                                 |0000164|01|MSZP                                                        
17|029|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000020|01|MDF                                                         
17|029|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000055|01|MSZP                                                        
17|029|001| 3|   |Hirt                                              |Ferenc                                  |0000171|02|FIDESZ,KDNP                                                 
17|029|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000007|01|MDF                                                         
17|029|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000089|01|MSZP                                                        
17|029|002| 3|   |Hirt                                              |Ferenc                                  |0000163|02|FIDESZ,KDNP                                                 
17|030|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000010|01|MDF                                                         
17|030|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000115|01|MSZP                                                        
17|030|001| 3|   |Hirt                                              |Ferenc                                  |0000165|02|FIDESZ,KDNP                                                 
17|031|001| 3|   |Komáromi                                          |Lilla                                   |0000005|01|MDF                                                         
17|031|001| 4|   |Molnár                                            |József                                  |0000215|01|MSZP                                                        
17|031|001| 7|   |Tóth                                              |Ferenc                                  |0000154|02|FIDESZ,KDNP                                                 
17|031|002| 3|   |Komáromi                                          |Lilla                                   |0000006|01|MDF                                                         
17|031|002| 4|   |Molnár                                            |József                                  |0000251|01|MSZP                                                        
17|031|002| 7|   |Tóth                                              |Ferenc                                  |0000124|02|FIDESZ,KDNP                                                 
17|033|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000016|01|MDF                                                         
17|033|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000172|01|MSZP                                                        
17|033|001| 3|   |Hirt                                              |Ferenc                                  |0000333|02|FIDESZ,KDNP                                                 
17|033|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000031|01|MDF                                                         
17|033|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000210|01|MSZP                                                        
17|033|002| 3|   |Hirt                                              |Ferenc                                  |0000301|02|FIDESZ,KDNP                                                 
17|035|001| 3|   |Komáromi                                          |Lilla                                   |0000027|01|MDF                                                         
17|035|001| 4|   |Molnár                                            |József                                  |0000187|01|MSZP                                                        
17|035|001| 7|   |Tóth                                              |Ferenc                                  |0000294|02|FIDESZ,KDNP                                                 
17|036|001| 1|   |Fehérvári                                         |Tamás                                   |0000162|02|FIDESZ,KDNP                                                 
17|036|001| 4|   |Tóth                                              |Gyula                                   |0000211|01|MSZP                                                        
17|037|001| 1|Dr.|Braun                                             |Márton                                  |0000222|02|FIDESZ,KDNP                                                 
17|037|001| 2|   |Halmai                                            |Gáborné                                 |0000204|01|MSZP                                                        
17|038|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000055|01|MDF                                                         
17|038|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000353|01|MSZP                                                        
17|038|001| 3|   |Hirt                                              |Ferenc                                  |0000254|02|FIDESZ,KDNP                                                 
17|038|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000024|01|MDF                                                         
17|038|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000292|01|MSZP                                                        
17|038|002| 3|   |Hirt                                              |Ferenc                                  |0000238|02|FIDESZ,KDNP                                                 
17|038|003| 1|Dr.|Dávid                                             |Ibolya                                  |0000040|01|MDF                                                         
17|038|003| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000185|01|MSZP                                                        
17|038|003| 3|   |Hirt                                              |Ferenc                                  |0000258|02|FIDESZ,KDNP                                                 
17|039|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000013|01|MDF                                                         
17|039|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000233|01|MSZP                                                        
17|039|001| 3|   |Hirt                                              |Ferenc                                  |0000221|02|FIDESZ,KDNP                                                 
17|039|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000011|01|MDF                                                         
17|039|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000181|01|MSZP                                                        
17|039|002| 3|   |Hirt                                              |Ferenc                                  |0000275|02|FIDESZ,KDNP                                                 
17|039|003| 1|Dr.|Dávid                                             |Ibolya                                  |0000014|01|MDF                                                         
17|039|003| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000177|01|MSZP                                                        
17|039|003| 3|   |Hirt                                              |Ferenc                                  |0000235|02|FIDESZ,KDNP                                                 
17|041|001| 1|   |Fehérvári                                         |Tamás                                   |0000085|02|FIDESZ,KDNP                                                 
17|041|001| 4|   |Tóth                                              |Gyula                                   |0000050|01|MSZP                                                        
17|042|001| 3|   |Komáromi                                          |Lilla                                   |0000007|01|MDF                                                         
17|042|001| 4|   |Molnár                                            |József                                  |0000075|01|MSZP                                                        
17|042|001| 7|   |Tóth                                              |Ferenc                                  |0000109|02|FIDESZ,KDNP                                                 
17|042|002| 3|   |Komáromi                                          |Lilla                                   |0000004|01|MDF                                                         
17|042|002| 4|   |Molnár                                            |József                                  |0000102|01|MSZP                                                        
17|042|002| 7|   |Tóth                                              |Ferenc                                  |0000074|02|FIDESZ,KDNP                                                 
17|042|003| 3|   |Komáromi                                          |Lilla                                   |0000012|01|MDF                                                         
17|042|003| 4|   |Molnár                                            |József                                  |0000066|01|MSZP                                                        
17|042|003| 7|   |Tóth                                              |Ferenc                                  |0000095|02|FIDESZ,KDNP                                                 
17|044|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000003|01|MDF                                                         
17|044|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000037|01|MSZP                                                        
17|044|001| 3|   |Hirt                                              |Ferenc                                  |0000059|02|FIDESZ,KDNP                                                 
17|045|001| 1|   |Fehérvári                                         |Tamás                                   |0000245|02|FIDESZ,KDNP                                                 
17|045|001| 4|   |Tóth                                              |Gyula                                   |0000175|01|MSZP                                                        
17|045|002| 1|   |Fehérvári                                         |Tamás                                   |0000036|02|FIDESZ,KDNP                                                 
17|045|002| 4|   |Tóth                                              |Gyula                                   |0000077|01|MSZP                                                        
17|046|001| 1|   |Fehérvári                                         |Tamás                                   |0000270|02|FIDESZ,KDNP                                                 
17|046|001| 4|   |Tóth                                              |Gyula                                   |0000323|01|MSZP                                                        
17|046|002| 1|   |Fehérvári                                         |Tamás                                   |0000059|02|FIDESZ,KDNP                                                 
17|046|002| 4|   |Tóth                                              |Gyula                                   |0000092|01|MSZP                                                        
17|047|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000015|01|MDF                                                         
17|047|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000083|01|MSZP                                                        
17|047|001| 3|   |Hirt                                              |Ferenc                                  |0000052|02|FIDESZ,KDNP                                                 
17|051|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000004|01|MDF                                                         
17|051|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000069|01|MSZP                                                        
17|051|001| 3|   |Hirt                                              |Ferenc                                  |0000139|02|FIDESZ,KDNP                                                 
17|052|001| 3|   |Komáromi                                          |Lilla                                   |0000002|01|MDF                                                         
17|052|001| 4|   |Molnár                                            |József                                  |0000099|01|MSZP                                                        
17|052|001| 7|   |Tóth                                              |Ferenc                                  |0000072|02|FIDESZ,KDNP                                                 
17|054|001| 1|   |Fehérvári                                         |Tamás                                   |0000169|02|FIDESZ,KDNP                                                 
17|054|001| 4|   |Tóth                                              |Gyula                                   |0000325|01|MSZP                                                        
17|055|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000011|01|MDF                                                         
17|055|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000064|01|MSZP                                                        
17|055|001| 3|   |Hirt                                              |Ferenc                                  |0000145|02|FIDESZ,KDNP                                                 
17|056|001| 3|   |Komáromi                                          |Lilla                                   |0000007|01|MDF                                                         
17|056|001| 4|   |Molnár                                            |József                                  |0000136|01|MSZP                                                        
17|056|001| 7|   |Tóth                                              |Ferenc                                  |0000161|02|FIDESZ,KDNP                                                 
17|056|002| 3|   |Komáromi                                          |Lilla                                   |0000009|01|MDF                                                         
17|056|002| 4|   |Molnár                                            |József                                  |0000139|01|MSZP                                                        
17|056|002| 7|   |Tóth                                              |Ferenc                                  |0000160|02|FIDESZ,KDNP                                                 
17|056|003| 3|   |Komáromi                                          |Lilla                                   |0000001|01|MDF                                                         
17|056|003| 4|   |Molnár                                            |József                                  |0000019|01|MSZP                                                        
17|056|003| 7|   |Tóth                                              |Ferenc                                  |0000039|02|FIDESZ,KDNP                                                 
17|057|001| 1|   |Fehérvári                                         |Tamás                                   |0000289|02|FIDESZ,KDNP                                                 
17|057|001| 4|   |Tóth                                              |Gyula                                   |0000251|01|MSZP                                                        
17|058|001| 1|   |Fehérvári                                         |Tamás                                   |0000043|02|FIDESZ,KDNP                                                 
17|058|001| 4|   |Tóth                                              |Gyula                                   |0000072|01|MSZP                                                        
17|060|001| 3|   |Komáromi                                          |Lilla                                   |0000007|01|MDF                                                         
17|060|001| 4|   |Molnár                                            |József                                  |0000103|01|MSZP                                                        
17|060|001| 7|   |Tóth                                              |Ferenc                                  |0000246|02|FIDESZ,KDNP                                                 
17|060|002| 3|   |Komáromi                                          |Lilla                                   |0000011|01|MDF                                                         
17|060|002| 4|   |Molnár                                            |József                                  |0000102|01|MSZP                                                        
17|060|002| 7|   |Tóth                                              |Ferenc                                  |0000331|02|FIDESZ,KDNP                                                 
17|060|003| 3|   |Komáromi                                          |Lilla                                   |0000010|01|MDF                                                         
17|060|003| 4|   |Molnár                                            |József                                  |0000141|01|MSZP                                                        
17|060|003| 7|   |Tóth                                              |Ferenc                                  |0000164|02|FIDESZ,KDNP                                                 
17|061|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000011|01|MDF                                                         
17|061|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000126|01|MSZP                                                        
17|061|001| 3|   |Hirt                                              |Ferenc                                  |0000125|02|FIDESZ,KDNP                                                 
17|061|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000004|01|MDF                                                         
17|061|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000060|01|MSZP                                                        
17|061|002| 3|   |Hirt                                              |Ferenc                                  |0000113|02|FIDESZ,KDNP                                                 
17|062|001| 1|Dr.|Braun                                             |Márton                                  |0000107|02|FIDESZ,KDNP                                                 
17|062|001| 2|   |Halmai                                            |Gáborné                                 |0000054|01|MSZP                                                        
17|062|002| 1|Dr.|Braun                                             |Márton                                  |0000111|02|FIDESZ,KDNP                                                 
17|062|002| 2|   |Halmai                                            |Gáborné                                 |0000112|01|MSZP                                                        
17|062|003| 1|Dr.|Braun                                             |Márton                                  |0000044|02|FIDESZ,KDNP                                                 
17|062|003| 2|   |Halmai                                            |Gáborné                                 |0000017|01|MSZP                                                        
17|063|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000006|01|MDF                                                         
17|063|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000080|01|MSZP                                                        
17|063|001| 3|   |Hirt                                              |Ferenc                                  |0000097|02|FIDESZ,KDNP                                                 
17|067|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000015|01|MDF                                                         
17|067|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000114|01|MSZP                                                        
17|067|001| 3|   |Hirt                                              |Ferenc                                  |0000089|02|FIDESZ,KDNP                                                 
17|069|001| 3|   |Komáromi                                          |Lilla                                   |0000018|01|MDF                                                         
17|069|001| 4|   |Molnár                                            |József                                  |0000173|01|MSZP                                                        
17|069|001| 7|   |Tóth                                              |Ferenc                                  |0000256|02|FIDESZ,KDNP                                                 
17|069|002| 3|   |Komáromi                                          |Lilla                                   |0000018|01|MDF                                                         
17|069|002| 4|   |Molnár                                            |József                                  |0000168|01|MSZP                                                        
17|069|002| 7|   |Tóth                                              |Ferenc                                  |0000307|02|FIDESZ,KDNP                                                 
17|069|003| 3|   |Komáromi                                          |Lilla                                   |0000010|01|MDF                                                         
17|069|003| 4|   |Molnár                                            |József                                  |0000118|01|MSZP                                                        
17|069|003| 7|   |Tóth                                              |Ferenc                                  |0000271|02|FIDESZ,KDNP                                                 
17|070|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000000|01|MDF                                                         
17|070|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000022|01|MSZP                                                        
17|070|001| 3|   |Hirt                                              |Ferenc                                  |0000031|02|FIDESZ,KDNP                                                 
17|070|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000011|01|MDF                                                         
17|070|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000133|01|MSZP                                                        
17|070|002| 3|   |Hirt                                              |Ferenc                                  |0000182|02|FIDESZ,KDNP                                                 
17|070|003| 1|Dr.|Dávid                                             |Ibolya                                  |0000005|01|MDF                                                         
17|070|003| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000118|01|MSZP                                                        
17|070|003| 3|   |Hirt                                              |Ferenc                                  |0000107|02|FIDESZ,KDNP                                                 
17|072|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000017|01|MDF                                                         
17|072|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000068|01|MSZP                                                        
17|072|001| 3|   |Hirt                                              |Ferenc                                  |0000122|02|FIDESZ,KDNP                                                 
17|073|001| 1|Dr.|Dávid                                             |Ibolya                                  |0000012|01|MDF                                                         
17|073|001| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000103|01|MSZP                                                        
17|073|001| 3|   |Hirt                                              |Ferenc                                  |0000103|02|FIDESZ,KDNP                                                 
17|073|002| 1|Dr.|Dávid                                             |Ibolya                                  |0000012|01|MDF                                                         
17|073|002| 2|   |Frankné Dr. Kovács                                |Szilvia                                 |0000098|01|MSZP                                                        
17|073|002| 3|   |Hirt                                              |Ferenc                                  |0000137|02|FIDESZ,KDNP                                                 
17|075|001| 1|   |Fehérvári                                         |Tamás                                   |0000143|02|FIDESZ,KDNP                                                 
17|075|001| 4|   |Tóth                                              |Gyula                                   |0000182|01|MSZP                                                        
17|076|001| 3|   |Komáromi                                          |Lilla                                   |0000009|01|MDF                                                         
17|076|001| 4|   |Molnár                                            |József                                  |0000135|01|MSZP                                                        
17|076|001| 7|   |Tóth                                              |Ferenc                                  |0000187|02|FIDESZ,KDNP                                                 
17|076|002| 3|   |Komáromi                                          |Lilla                                   |0000009|01|MDF                                                         
17|076|002| 4|   |Molnár                                            |József                                  |0000145|01|MSZP                                                        
17|076|002| 7|   |Tóth                                              |Ferenc                                  |0000169|02|FIDESZ,KDNP                                                 
17|076|003| 3|   |Komáromi                                          |Lilla                                   |0000005|01|MDF                                                         
17|076|003| 4|   |Molnár                                            |József                                  |0000086|01|MSZP                                                        
